"model_id","hub_model_id","location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"hub_ensemble",NA,"bc",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.975,28.2082375
"hub_ensemble",NA,"bc",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.025,4.3364
"hub_ensemble",NA,"bc",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.1,6.1132
"hub_ensemble",NA,"bc",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.25,7.771
"hub_ensemble",NA,"bc",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.5,10.198
"hub_ensemble",NA,"bc",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.75,12.598
"hub_ensemble",NA,"bc",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.9,14.146
"hub_ensemble",NA,"bc",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.975,16.3645375
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.025,2.362
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.1,3.2228
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.25,4.474
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.5,6.394
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.75,8.5126
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.9,10.27916
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.975,11.34384
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.025,6.37775
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.1,8.4042
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.25,11.6436
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.5,17.496
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.75,23.03795
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.9,28.14812
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.975,32.397415
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.025,3.15475
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.1,5.2156
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.25,7.323
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.5,10.102
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.75,12.486
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.9,14.56222
"hub_ensemble",NA,"bc",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.975,17.464585
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.025,2.22
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.1,3.272
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.25,4.432
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.5,6.532
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.75,8.416
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.9,10.0448
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.975,11.5052
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.025,5.8025
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.1,8.638
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.25,12.604
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.5,18.938
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.75,25.086
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.9,31.8656
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.975,37.5798
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.025,2.562
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.1,4.1984
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.25,6.522
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.5,9.608
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.75,12.458
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.9,14.9408
"hub_ensemble",NA,"bc",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.975,17.764
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.025,2.294
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.1,3.292
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.25,4.474
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.5,6.426
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.75,8.508
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.9,10.1764
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.975,13.258
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.025,5.3877
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.1,8.5288
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.25,13.036
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.5,19.862
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.75,26.159
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.9,33.188
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.975,41.5339
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.025,2.157
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.1,3.8044
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.25,5.813
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.5,9.174
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.75,12.806
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.9,15.2716
"hub_ensemble",NA,"bc",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.975,18.543
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.025,5.88
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.1,6.884
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.25,7.994
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.5,9.66
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.75,10.65
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.9,11.176
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.975,11.602
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.025,4.26
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.1,4.974
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.25,6.728
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.5,11.212
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.75,13.838
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.9,15.5819
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.975,17.84415
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.025,5.446
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.1,6.7262
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.25,8.0895
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.5,10.142
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.75,11.638
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.9,12.506
"hub_ensemble",NA,"ca",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.975,13.162
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.025,6.044
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.1,6.7892
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.25,7.994
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.5,8.968
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.75,10.626
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.9,11.7585
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.975,12.8733
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.025,4.7394
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.1,6.3426
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.25,8.81
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.5,12.9865
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.75,17.17275
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.9,20.2651
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.975,23.8552375
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.025,4.4284
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.1,6.0112
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.25,7.427
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.5,9.802
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.75,11.516
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.9,12.93115
"hub_ensemble",NA,"ca",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.975,15.1000375
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.025,5.428
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.1,6.244
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.25,7.332
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.5,8.8188
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.75,10.7274
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.9,12.27396
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.975,13.32464
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.025,4.83575
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.1,6.6842
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.25,9.6718
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.5,14.6462
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.75,19.45215
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.9,24.10632
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.975,28.075615
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.025,3.26275
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.1,5.1296
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.25,7.055
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.5,9.564
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.75,11.42
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.9,13.60842
"hub_ensemble",NA,"ca",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.975,16.016785
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.025,4.836
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.1,5.77
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.25,7.018
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.5,8.676
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.75,10.198
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.9,11.7928
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.975,13.1952
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.025,4.4445
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.1,6.606
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.25,10.228
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.5,15.982
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.75,22.09
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.9,27.5856
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.975,33.5058
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.025,2.132
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.1,4.0104
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.25,6.486
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.5,9.258
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.75,11.754
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.9,14.0688
"hub_ensemble",NA,"ca",2,"2025-01-11","2025-01-25","pct wk rsv lab det","quantile",0.975,16.742
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.025,4.618
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.1,5.604
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.25,6.622
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.5,8.218
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.75,9.946
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.9,11.8124
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk covid lab det","quantile",0.975,13.898
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.025,3.9957
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.1,6.5848
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.25,10.62
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.5,17.072
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.75,23.833
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.9,30.388
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk flu lab det","quantile",0.975,38.9439
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.025,2.103
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.1,4.0484
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.25,5.713
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.5,8.902
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.75,11.884
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.9,14.5456
"hub_ensemble",NA,"ca",3,"2025-01-11","2025-02-01","pct wk rsv lab det","quantile",0.975,17.495
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.025,1.5425
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.1,2.77
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.25,3.8075
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.5,5.8925
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.75,7.705
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.9,8.815
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk covid lab det","quantile",0.975,9.9425
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.025,6.55
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.1,8.3025
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.25,10.6925
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.5,14.845
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.75,19.45
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.9,21.765
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk flu lab det","quantile",0.975,24.0175
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.025,2.2
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.1,2.8375
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.25,3.76
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.5,5.74
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.75,7.445
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.9,8.5675
"hub_ensemble",NA,"mb",-1,"2025-01-11","2025-01-04","pct wk rsv lab det","quantile",0.975,9.08
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.025,1.8
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.1,3.0225
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.25,4.02
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.5,5.94
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.75,7.6875
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.9,9.0075
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk covid lab det","quantile",0.975,12.03
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.025,5.75
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.1,8.8925
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.25,12.2025
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.5,17.255
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.75,22.3825
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.9,26.6425
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk flu lab det","quantile",0.975,39.91
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.025,1.925
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.1,2.8925
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.25,3.825
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.5,5.91
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.75,8.0225
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.9,9.28
"hub_ensemble",NA,"mb",0,"2025-01-11","2025-01-11","pct wk rsv lab det","quantile",0.975,9.9725
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.025,1.725
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.1,2.785
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.25,4.04
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.5,6.0025
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.75,7.74
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.9,9.495
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk covid lab det","quantile",0.975,14.305
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.025,6.475
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.1,9.8225
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.25,13.1
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.5,18.665
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.75,24.6825
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.9,29.11
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk flu lab det","quantile",0.975,37.8575
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.025,1.7
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.1,2.5075
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.25,3.865
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.5,6.1825
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.75,8.4975
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.9,9.93
"hub_ensemble",NA,"mb",1,"2025-01-11","2025-01-18","pct wk rsv lab det","quantile",0.975,11.2125
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.025,1.475
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.1,2.5625
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.25,3.9
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.5,5.885
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.75,7.6425
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.9,9.3575
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk covid lab det","quantile",0.975,16.7675
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.025,6.35
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.1,10.4825
"hub_ensemble",NA,"mb",2,"2025-01-11","2025-01-25","pct wk flu lab det","quantile",0.25,14.165
